TCM_symptom_id,TCM_symptom_name,old_definition,new_definition
1567,易惊,,易惊，指遇事易受惊吓，或无故自觉恐慌、心悸不安之症。病位在肝，病性属肝血虚。肝藏血，血舍魂，肝血不足则魂失所养，神不守舍，故见触事易惊、善恐、寐中多梦易醒，常伴头晕目眩、面色无华、爪甲不荣、舌淡脉细等血虚之象。
1581,饮食不化,,饮食不化指食物入胃后难以腐熟运化，多因脾胃虚弱，纳运失职，症见脘腹胀满、完谷不化。
1569,翳膜遮睛,,翳膜遮睛，指眼内渐生翳障，遮蔽瞳神，视物模糊或失明之证。病位在目，内属于肝。多因肝血亏虚，目窍失养，或兼虚热内生，气血瘀滞，致翳膜渐生。临床常见目涩昏花，翳膜色淡或微黄，边缘不清，伴头晕心悸、面色无华等血虚之象。
1573,阴疽不敛,,阴疽不敛，指发于四肢之阴疽，疮形漫肿平塌，皮色不变或紫暗，痛不甚剧，溃后脓水清稀，或流败絮状物，久不收口，疮口难敛。多因阴寒内盛，阳气衰微，气血凝滞，无力托毒生肌所致。
1587,阴部肿块,,肾经循行所过之阴部出现肿块，乃瘀血阻滞下焦，气血凝滞不通所致。
1584,饮食少进,,饮食少进指脾胃运化功能减弱，纳食减少，食后易胀，多因脾胃虚弱，受纳腐熟失职所致。
1575,阴疽肿痛,,阴疽肿痛，系阴寒内盛、凝滞四肢经脉所致。其症见患处漫肿无头，皮色不变或晦暗，按之坚硬如石，痛有定处而喜暖拒按，得温稍减。病机为阳气衰微，寒凝血瘀，痰浊内结，阻于筋骨，发为阴毒。
1576,阴囊湿痒,,阴囊湿痒，指阴囊皮肤潮湿、瘙痒，甚则浸渍糜烂、焮红灼痛。病位在肝肾，病性属肝经湿热。多因嗜食肥甘厚味，或久居湿地，致湿热之邪循肝经下注，蕴结阴器，浸渍肌肤，故见潮湿瘙痒；湿热郁蒸，气血壅滞，则焮红灼痛。
1590,嬴瘦,,嬴瘦指肌肉枯削、形体羸弱，因脾肾亏虚，先天精气不足、后天运化失司，致气血生化无源，筋骨肌肉失于充养。
1579,音哑,,音哑，指声音嘶哑甚至完全不能发声之症，病位在肺，病性属肺气失宣。临床表现为发声不扬、声低气怯，甚则语声不出。其病因病机多由外邪袭肺，肺气壅遏，宣降失常，或金实不鸣；亦可因久病肺虚，气阴耗伤，声道失润，致金破不鸣。
1591,癭瘤初起,,癭瘤初起，因肝气郁滞，气机不畅，痰气凝结于颈前，故见颈前结块肿大，尚未坚硬。
1580,饮酒过多,,饮酒过多，指因过量摄入酒浆，致酒毒内蕴，熏灼脏腑，扰乱气血之候。临床可见面赤目红，语多妄诞，步履不稳，呕恶痰涎，甚则昏仆不省。其病机为酒性大热有毒，先伤胃腑，熏蒸肝胆，上扰心神，久则耗伤阴血，酿生湿热痰浊。
1600,痈肿疮疡,,痈肿疮疡，系热毒壅滞皮肤所致。症见局部红肿高突，灼热疼痛，根盘紧束，甚则化脓破溃。其病机为外感六淫化火，或内蕴湿热，致气血凝滞，营卫不和，热盛肉腐而成脓。
1598,痈疽肿痛,,痈疽肿痛，指发于皮肤肌表之阳证疮疡，因热毒壅滞、气血凝涩所致。症见局部红肿高突，焮热疼痛，根盘紧束，甚则溃腐流脓。其病机为热毒炽盛，腐肉成脓，经络阻隔，不通则痛。
1605,右上腹隐隐作痛,,右上腹隐痛属肠腑气机不畅，因肝经湿热蕴结，疏泄失常，湿热下注肠道，故见隐痛绵绵。
1595,痈疽疔毒,,痈疽疔毒，乃热毒壅滞肌肤所致之疮疡急症。其症见局部红肿高突、灼热疼痛，根盘紧束，甚则脓头显露，溃破流脓。病机为外感六淫化火，或内蕴湿热，致气血凝滞，热盛肉腐而成。若毒势深重，可伴寒战高热、神昏谵语，属走黄内陷之危候。
1604,有血块,,有血块指经血或出血中夹杂紫暗色凝块，多因寒凝、气滞或瘀血内阻，致血行不畅，凝结成块。
1597,痈疽肿毒,,痈疽肿毒，系热毒壅滞皮肤、气血凝滞所致。其症见局部红肿高突，灼热疼痛，根盘紧束，成脓易溃者为痈；若漫肿无头，皮色不变或紫暗，痛剧难溃，溃后脓水稀薄者为疽。病机为外感六淫化火，或饮食厚味、情志内伤，致热毒炽盛，腐肉成脓。
1594,痈疽不溃,,痈疽不溃，指热毒壅滞肌肤，痈疽成脓后逾期不溃或溃而脓出不畅之证。临床表现为局部红肿高突，灼热疼痛，触之应指，但久不破溃，或溃后脓液稠厚难出。其病机为热毒炽盛，气血壅结，正气未虚而邪气深伏，或兼湿痰瘀血阻滞，致脓成不溃。
1596,痈疽难溃,,痈疽难溃，指热毒壅滞肌肤，疮肿高突，色红灼热，疼痛剧烈，然经久不溃或溃而脓出不畅之候。其病机乃热毒炽盛，气血凝滞，腠理闭塞，致脓毒内伏，不得外透。临床多见局部焮赤肿硬，触痛明显，伴发热口渴，舌红苔黄，脉数有力。
1606,右胁胀满,,右胁胀满指右侧胁肋部胀闷不舒，病位在肝，由肝气郁滞、疏泄失职、气机不畅所致。
1602,涌吐痰涎,,涌吐痰涎，指肌肤疮疡肿毒之际，口中泛溢黏稠痰涎，甚则呕恶欲吐之症。多因热毒壅盛，内攻于肺，肺失清肃，津液煎灼成痰；或热毒炽盛，引动胃气上逆，痰随气升所致。其痰色多黄稠，或夹腥臭，常伴身热、烦躁、肌肤焮赤肿痛。
1608,瘀血不尽,,瘀血不尽指体内离经之血未能完全消散或排出，留滞经络脏腑，阻碍气血运行，常表现为刺痛、癥积、舌紫暗等。
1601,痈肿溃烂,,痈肿溃烂，指热毒壅滞肌肤，血肉腐败成脓，疮口破溃、脓水浸淫之候。临床见局部红肿高突，焮热疼痛，溃后脓液黄稠或夹败絮状物，甚则腐肉难脱，久不收口。其因多由外感六淫化火，或过食膏粱厚味，致热毒内蕴，气血凝滞，肉腐为脓，终致皮肤溃烂。
1609,瘀血肿胀,,瘀血肿胀指因血液运行不畅，瘀滞于局部脉络，导致气机壅塞，水湿停聚，而见局部肿起、皮色紫暗、刺痛拒按的病理表现。
1613,语言不利,,语言不利指患者言语表达困难或含糊不清，多因风痰阻络、舌本失养或心神蒙蔽所致，常见于中风、痰厥等病证。
1620,月经量多，味臭,,肝经湿热下注胞宫，迫血妄行，故经量增多；湿热蕴腐，则经血秽臭。
1615,郁闷心烦,,郁闷心烦，指心中郁闷不舒、烦躁不安，常伴胸胁满闷、善太息、失眠多梦、口苦咽干等症。其病机为邪热内扰心神，热郁胸膈或肝经郁热，致气机不畅、神明失宁。多见于热病后期或情志化火之证。
1611,瘀阻经闭,,瘀阻经闭，指因瘀血内阻胞宫，冲任不通所致之经闭。临床表现为月经数月不行，伴小腹刺痛或胀痛拒按，经色紫暗有块，块下痛减，舌紫暗或有瘀点，脉沉涩。其病因多由情志抑郁、寒凝气滞或外伤等致血行不畅，瘀滞胞脉，胞宫失养而经水断绝。
1625,晕船,,晕船系因胃失和降，浊气上逆所致，临床表现为眩晕、恶心呕吐，多因水湿内停或风痰扰动清窍。
1618,月经后错,,月经后错，指月经周期延后7日以上，甚或每隔四五十日一至，连续出现两个周期以上者。病位在子宫，病性属血虚。多因营血亏虚，冲任失养，血海不能按时满溢所致。临床常伴经色淡红、质稀，面色萎黄或苍白，头晕心悸，唇甲色淡，舌淡苔薄，脉细弱等症。
1627,运动劳损,,运动劳损指因过度活动或姿势不当，导致筋肉、经络受损，气血运行不畅，表现为局部酸痛、肿胀或活动不利，属中医“筋伤”范畴。
1623,月经先后不定期,,月经先后不定期，指月经周期紊乱，或提前或延后七日以上，连续三个周期者。病位在子宫，病性属气虚。多因脾气虚弱，化源不足，统摄无权，冲任失固，血海蓄溢失常所致。临床可见经期或前或后，经量或多或少，色淡质稀，伴神疲乏力、气短懒言、纳少便溏等症。
1612,鱼蟹中毒,,鱼蟹中毒，指因误食腐败或未熟鱼蟹，或素体脾胃虚寒、不耐腥膻，致邪毒内犯胃肠所引发之病证。临床以脘腹绞痛、恶心呕吐、腹泻如注、大便腥臭、或伴皮肤风团、瘙痒、舌苔白腻或黄腻、脉弦滑或濡数为特征。其病机为秽浊毒邪壅滞中焦，升降失司，清浊相干，甚则毒气内陷，扰动营血。
1643,真元不足,,真元不足指肝肾精血亏虚，命门火衰，临床可见腰膝酸软、畏寒肢冷、阳痿早泄、脉沉细等，属肾阳虚衰之证。
1645,癥积,,肝经瘀血日久，结聚成块，固定不移，按之有形，是为癥积。
1626,晕眩,,晕眩是指自觉头目昏花、旋转不定，或如坐舟车，甚则站立不稳、恶心欲呕的一种症状。其病位在脑，与肝、脾、肾三脏功能失调密切相关。病因病机多由肝阳上亢、气血亏虚、肾精不足、痰湿中阻或瘀血阻络所致，导致清窍失养或风火痰瘀上扰清空。临床需辨虚实，实者多兼胀痛、呕恶，虚者常伴神疲、耳鸣。
1633,燥咳少痰,,燥咳少痰，指肺失清润，干咳无痰或痰少而黏、咯吐不利之候。多因秋令温燥袭肺，耗伤肺津，肺气上逆所致。临床以干咳、痰少黏稠、咽干鼻燥、舌红少津、脉浮数为特征。
1628,脏器下垂,,脏器下垂，指因脾虚失运、中气下陷，升举无力所致之内脏位置下移之证。临床常见胃、肾、子宫、直肠等脏器下垂，伴脘腹重坠、食后尤甚、气短乏力、声低懒言、久泻脱肛、小便频数等症。其病机多由饮食劳倦、久病耗伤，致脾气虚衰，清阳不升，统摄无权，脏器失于固摄而下陷。
1634,燥渴,,燥渴，指肺津耗伤，口干欲饮之症。多因温燥之邪犯肺，灼伤肺阴，津液不能上承所致。临床表现为口干咽燥，渴而欲饮，饮不解渴，伴干咳无痰或痰少黏稠难咯，鼻干唇燥，舌红少津，苔薄白而干或薄黄，脉浮数或细数。
1639,谵狂,,谵狂，指因邪热炽盛，内扰心神所致之神志失常。临床表现为言语错乱、躁动不安、登高而歌、弃衣而走、打人毁物、不避亲疏。其病机为热入心营，或阳明热盛，上扰神明，致心窍被蒙，神不守舍。
1629,脏血,,脏血，指体内脏腑蓄积瘀滞之败血，或由血热、血寒、气滞、外伤等致血行不畅，瘀阻于脏腑经络。临床可见局部刺痛固定不移、癥积肿块、面色晦暗、唇舌紫绀、肌肤甲错，或见出血色暗夹块，女子可见经闭、痛经。其病机总属血不循经，瘀滞内停，久则阻碍气机，耗伤正气。
1649,癥块,,肝经瘀血日久，结聚成有形之癥块，固定不移，按之坚硬，常伴胁痛、刺痛等症。
1651,支气管扩张出血,,肺气亏虚，统摄无权，血溢脉外，故见支气管扩张反复咯血，伴气短乏力。
1647,癥瘕腹痛,,癥瘕腹痛，指因肝失疏泄，气滞血瘀，日久结于少腹所致之腹痛。其痛多固定不移，痛处拒按，或可触及有形包块，按之坚硬，甚则牵引腰背及前阴。常伴胁胀、烦躁、月经不调或经色紫暗有块。病机为肝气郁结，血行涩滞，瘀阻胞宫或肝经，不通则痛。
1654,肢倦乏力,,脾气虚损，运化失职，气血生化不足，四肢肌肉失于濡养，故见肢体倦怠、神疲乏力。
1652,肢浮肿,,肢浮肿（脾气虚证）指因脾气虚弱，运化失职，水湿内停，泛溢肌肤所致之肢体浮肿。其肿多以下肢为甚，按之凹陷不易恢复，常伴面色萎黄、神疲乏力、纳少便溏、脘腹胀闷等症。病机核心为脾虚不运，清阳不升，水湿下注。
1648,癥瘕痞块,,癥瘕痞块，指胁下或腹内结块，固定不移，按之坚硬，或伴刺痛、拒按，甚则面色晦暗、肌肤甲错。病位在肝，因肝气郁结，气滞血瘀，日久瘀血阻滞肝络，凝聚成块。其病性属实，病势渐深，常兼见舌紫暗有瘀斑、脉涩等瘀血之征。
1658,肢体不利,,肢体不利指四肢活动不灵便，因肝肾亏虚，精血不足，筋骨失养所致。
1659,肢体不用,,肢体不用，指四肢痿软无力、活动不利，多因肝肾精血亏虚，筋骨失于濡养所致。
1660,肢体沉重,,湿邪困阻脾土，脾失健运，清阳不升，湿浊流注四肢，故觉肢体沉重、活动不利。
1661,肢体乏力,,脾气虚，运化失职，气血生化不足，四肢肌肉失于濡养，故见肢体倦怠乏力。
1653,肢节疼痛,,肢节疼痛，指四肢关节或肢体出现酸楚、胀痛或走窜痛，痛无定处，常伴情绪抑郁、胁肋胀满。其病位在脾肝，病性属肝气郁滞。因肝失疏泄，气机不畅，横逆犯脾，脾虚失运，湿浊内生，流注肢节，经络阻滞不通，故发为疼痛。
1655,肢冷,,肢冷，指四肢末端逆冷，尤以手足为甚，常伴畏寒蜷卧、腰膝酸软、小便清长、夜尿频多、脉沉迟无力等症。其病位在肾，病性属阳虚。因肾阳为一身阳气之根本，肾阳虚衰，温煦失职，阳气不能布达四末，故见肢冷。
1656,肢麻,,肢麻，指四肢末端或局部肌肤麻木不仁，感觉减退之症。病位在肝、脾，病性属血虚。多因肝血不足，筋脉失于濡养，或脾虚生化乏源，气血不能充达四末所致。临床常伴面色无华、头晕目眩、爪甲不荣、舌淡脉细等血虚见症。
1662,肢体浮肿,,脾虚失运，湿邪内停，泛溢肌肤，故见肢体浮肿。
1664,肢体活动受限,,脾气虚，运化失职，四肢肌肉失于濡养，故见肢体活动不利、屈伸无力。
1663,肢体关节疼痛,,肢体关节疼痛，因脾气虚弱，气血生化不足，四肢失于濡养，不荣则痛。
1665,肢体肌肉萎缩,,脾气虚弱，运化失职，气血生化不足，四肢肌肉失于濡养，故见肢体肌肉萎缩。
1657,肢酸,,肢酸，指四肢肌肉、筋脉自觉酸楚不适，或伴乏力、沉重感，按揉可暂缓，活动后或加重。其病位在四肢，多因气血亏虚，筋脉失于濡养；或湿邪浸渍，阻遏气机，致经气不利；亦可因过劳耗气，营卫不和所致。临床需辨虚实，虚者多伴倦怠，实者常兼困重。
1667,肢体困重,,脾气虚弱，运化失职，水湿内停，浸渍四肢，故见肢体沉重、活动不利。
1668,肢体剌痛,,肢体刺痛，固定不移，乃瘀血阻滞经脉，气血运行不畅所致，常伴夜间痛甚、拒按等症。
1670,肢体麻木拘挛,,血虚不能濡养四肢筋脉，致肢体麻木不仁、屈伸不利，甚则挛急抽搐。
1671,肢体酸痛,,肢体酸痛指四肢肌肉、关节出现酸楚不适与疼痛感，多因湿邪阻络、气血运行不畅或外感风寒湿邪所致。
1674,肢体胸痛,,脾气虚弱，运化失职，四肢肌肉失于濡养，故见肢体困重或疼痛，胸中气机不畅则发胸痛。
1666,肢体拘挛,,肢体拘挛，指四肢筋脉挛急、屈伸不利之症，多由脾气虚弱，运化失司，气血生化乏源，四肢肌肉筋脉失于濡养所致。临床表现为肢体肌肉紧张、僵硬，活动时牵掣不舒，甚则拘急难伸，常伴乏力、纳少、面色萎黄等脾虚之象。
1672,肢体酸重,,肢体酸重，指四肢肌肉、关节自觉酸楚不适、沉重如裹，活动欠利之症。多因湿邪困阻，或脾虚失运，湿浊内生，流注四肢，阻遏气机，致经脉气血运行不畅。临床常伴身困乏力、纳呆、舌苔白腻等。
1678,痔疮肿,,痔疮肿，系热毒壅滞大肠所致。症见肛门肿物突起，色红灼痛，甚则糜烂渗液，伴大便艰涩或下血鲜红。其病机为嗜食辛辣厚味，或湿热下注，致热毒结聚魄门，气血瘀滞而成肿。
